geoid,name,state,japanese_pop,total_pop,japanese_pct
06047002002,"Merced County (20.02)","California",124,7262,1.71
01097006306,"Mobile County (63.06)","Alabama",0,6041,0
01097003410,"Mobile County (34.10)","Alabama",13,4110,0.32
01097006303,"Mobile County (63.03)","Alabama",0,3346,0
48259970403,"Kendall County (9704.03)","Texas",0,5921,0
13139001405,"Hall County (14.05)","Georgia",0,2451,0
13139000601,"Hall County (6.01)","Georgia",26,3468,0.75
13139001609,"Hall County (16.09)","Georgia",0,5807,0
13139000703,"Hall County (7.03)","Georgia",0,3757,0
37159051201,"Rowan County (512.01)","North Carolina",0,6493,0
37179020315,"Union County (203.15)","North Carolina",19,5072,0.37
37179021006,"Union County (210.06)","North Carolina",0,5740,0
37179021012,"Union County (210.12)","North Carolina",0,5449,0
13135050205,"Gwinnett County (502.05)","Georgia",136,4963,2.74
13135050530,"Gwinnett County (505.30)","Georgia",0,6365,0
35049001102,"Santa Fe County (11.02)","New Mexico",0,3353,0
48157673902,"Fort Bend County (6739.02)","Texas",21,11662,0.18
05007021304,"Benton County (213.04)","Arkansas",0,14490,0
05007020805,"Benton County (208.05)","Arkansas",0,4865,0
24033803521,"Prince George's County (8035.21)","Maryland",0,8767,0
17197883514,"Will County (8835.14)","Illinois",0,7490,0
24033802407,"Prince George's County (8024.07)","Maryland",0,3438,0
17197881111,"Will County (8811.11)","Illinois",0,2734,0
05007020606,"Benton County (206.06)","Arkansas",0,4636,0
17197883516,"Will County (8835.16)","Illinois",14,7508,0.19
48163950101,"Frio County (9501.01)","Texas",0,3784,0
56037970904,"Sweetwater County (9709.04)","Wyoming",0,2277,0
28107950101,"Panola County (9501.01)","Mississippi",0,3455,0
12125960201,"Union County (9602.01)","Florida",3,1623,0.18
13139001304,"Hall County (13.04)","Georgia",110,4499,2.44
19127950802,"Marshall County (9508.02)","Iowa",0,3144,0
48091310708,"Comal County (3107.08)","Texas",0,3411,0
12103025309,"Pinellas County (253.09)","Florida",14,2146,0.65
12103027404,"Pinellas County (274.04)","Florida",0,8008,0
12103025418,"Pinellas County (254.18)","Florida",0,2492,0
37191000902,"Wayne County (9.02)","North Carolina",0,4870,0
45063021034,"Lexington County (210.34)","South Carolina",0,4599,0
45063021205,"Lexington County (212.05)","South Carolina",0,3306,0
12071001402,"Lee County (14.02)","Florida",0,3417,0
12071050207,"Lee County (502.07)","Florida",0,2613,0
37037020105,"Chatham County (201.05)","North Carolina",113,8630,1.31
47031980100,"Coffee County (9801)","Tennessee",0,0,0
12095013406,"Orange County (134.06)","Florida",0,4810,0
17197883303,"Will County (8833.03)","Illinois",45,3695,1.22
18141011405,"St. Joseph County (114.05)","Indiana",44,3953,1.11
39095004600,"Lucas County (46)","Ohio",0,2059,0
12095014608,"Orange County (146.08)","Florida",0,4835,0
12095016510,"Orange County (165.10)","Florida",11,5319,0.21
48113016624,"Dallas County (166.24)","Texas",0,3963,0
48113019212,"Dallas County (192.12)","Texas",0,2546,0
48113014130,"Dallas County (141.30)","Texas",25,4097,0.61
48113014134,"Dallas County (141.34)","Texas",51,3873,1.32
48113018141,"Dallas County (181.41)","Texas",56,3342,1.68
13121011505,"Fulton County (115.05)","Georgia",12,4355,0.28
13119890402,"Franklin County (8904.02)","Georgia",0,3018,0
48171950402,"Gillespie County (9504.02)","Texas",0,3778,0
12091020305,"Okaloosa County (203.05)","Florida",0,4645,0
12091020306,"Okaloosa County (203.06)","Florida",0,2731,0
40099790802,"Murray County (7908.02)","Oklahoma",0,2650,0
37031970305,"Carteret County (9703.05)","North Carolina",0,1674,0
28041950102,"Greene County (9501.02)","Mississippi",0,5976,0
12095013701,"Orange County (137.01)","Florida",0,4050,0
12103023501,"Pinellas County (235.01)","Florida",0,2360,0
37123960202,"Montgomery County (9602.02)","North Carolina",0,4058,0
37123960101,"Montgomery County (9601.01)","North Carolina",0,1300,0
55101002900,"Racine County (29)","Wisconsin",0,4467,0
13129970601,"Gordon County (9706.01)","Georgia",0,3921,0
13121005800,"Fulton County (58)","Georgia",10,1733,0.58
13121010115,"Fulton County (101.15)","Georgia",10,3107,0.32
12031014001,"Duval County (140.01)","Florida",0,4378,0
12031013906,"Duval County (139.06)","Florida",35,4500,0.78
12031016603,"Duval County (166.03)","Florida",20,3464,0.58
12031016727,"Duval County (167.27)","Florida",0,4084,0
45061920302,"Lee County (9203.02)","South Carolina",0,3351,0
47001021001,"Anderson County (210.01)","Tennessee",0,2724,0
48217960502,"Hill County (9605.02)","Texas",0,2379,0
51103030301,"Lancaster County (303.01)","Virginia",1,1879,0.05
56013000301,"Fremont County (3.01)","Wyoming",0,2970,0
28061950101,"Jasper County (9501.01)","Mississippi",0,2676,0
28061950302,"Jasper County (9503.02)","Mississippi",0,2588,0
37061090803,"Duplin County (908.03)","North Carolina",0,1788,0
13067030511,"Cobb County (305.11)","Georgia",8,4334,0.18
13129970602,"Gordon County (9706.02)","Georgia",0,3712,0
13129970301,"Gordon County (9703.01)","Georgia",0,3576,0
13129970101,"Gordon County (9701.01)","Georgia",0,2905,0
26111290901,"Midland County (2909.01)","Michigan",0,2955,0
48251130415,"Johnson County (1304.15)","Texas",12,4474,0.27
45013000300,"Beaufort County (3)","South Carolina",0,4209,0
45013002105,"Beaufort County (21.05)","South Carolina",0,5285,0
12105011832,"Polk County (118.32)","Florida",0,4944,0
12105012309,"Polk County (123.09)","Florida",0,2316,0
12105012124,"Polk County (121.24)","Florida",0,6811,0
12105012802,"Polk County (128.02)","Florida",0,5782,0
12105015600,"Polk County (156)","Florida",0,3397,0
47105060503,"Loudon County (605.03)","Tennessee",0,3642,0
13291000207,"Union County (2.07)","Georgia",0,2438,0
37137950103,"Pamlico County (9501.03)","North Carolina",1,2437,0.04
04012020102,"La Paz County (201.02)","Arizona",0,704,0
13067030110,"Cobb County (301.10)","Georgia",15,4355,0.34
13067031325,"Cobb County (313.25)","Georgia",0,1953,0
13067030275,"Cobb County (302.75)","Georgia",0,2825,0
13067030359,"Cobb County (303.59)","Georgia",0,4151,0
13067030252,"Cobb County (302.52)","Georgia",80,4850,1.65
13067030367,"Cobb County (303.67)","Georgia",0,2750,0
13067030270,"Cobb County (302.70)","Georgia",0,3056,0
48251130419,"Johnson County (1304.19)","Texas",0,3690,0
22063040305,"Livingston Parish (403.05)","Louisiana",0,5883,0
22009030702,"Avoyelles Parish (307.02)","Louisiana",0,2856,0
29161890302,"Phelps County (8903.02)","Missouri",0,3580,0
10001041803,"Kent County (418.03)","Delaware",38,4820,0.79
10001041804,"Kent County (418.04)","Delaware",11,6422,0.17
10001980000,"Kent County (9800)","Delaware",0,44,0
29141470502,"Morgan County (4705.02)","Missouri",0,1478,0
17097861610,"Lake County (8616.10)","Illinois",9,3567,0.25
53005010705,"Benton County (107.05)","Washington",56,6018,0.93
53011040411,"Clark County (404.11)","Washington",0,2569,0
53011040808,"Clark County (408.08)","Washington",0,1905,0
21209040302,"Scott County (403.02)","Kentucky",17,2919,0.58
30019020300,"Daniels County (203)","Montana",0,1494,0
53033031000,"King County (310)","Washington",13,4872,0.27
53033032215,"King County (322.15)","Washington",49,5922,0.83
42017104503,"Bucks County (1045.03)","Pennsylvania",0,4989,0
42041012501,"Cumberland County (125.01)","Pennsylvania",0,4903,0
42017106401,"Bucks County (1064.01)","Pennsylvania",0,8168,0
34003013002,"Bergen County (130.02)","New Jersey",548,6753,8.11
34003019306,"Bergen County (193.06)","New Jersey",16,2357,0.68
34003040002,"Bergen County (400.02)","New Jersey",32,4651,0.69
01097007600,"Mobile County (76)","Alabama",0,1541,0
42103950202,"Pike County (9502.02)","Pennsylvania",0,1829,0
51099040302,"King George County (403.02)","Virginia",0,2908,0
54043955401,"Lincoln County (9554.01)","West Virginia",0,3698,0
12017450307,"Citrus County (4503.07)","Florida",11,5332,0.21
29169470288,"Pulaski County (4702.88)","Missouri",0,4526,0
04015950103,"Mohave County (9501.03)","Arizona",0,2830,0
04015952702,"Mohave County (9527.02)","Arizona",0,2482,0
27131070802,"Rice County (708.02)","Minnesota",0,3719,0
53049950600,"Pacific County (9506)","Washington",0,1788,0
05015950202,"Carroll County (9502.02)","Arkansas",0,2462,0
01011952201,"Bullock County (9522.01)","Alabama",0,2207,0
42103950501,"Pike County (9505.01)","Pennsylvania",30,2180,1.38
05005950802,"Baxter County (9508.02)","Arkansas",13,2007,0.65
47041920201,"DeKalb County (9202.01)","Tennessee",0,6050,0
12017450502,"Citrus County (4505.02)","Florida",0,2235,0
19193000500,"Woodbury County (5)","Iowa",6,3253,0.18
51036600200,"Charles City County (6002)","Virginia",0,2237,0
30003000100,"Big Horn County (1)","Montana",25,4555,0.55
37013931001,"Beaufort County (9310.01)","North Carolina",0,3383,0
13047030306,"Catoosa County (303.06)","Georgia",0,5539,0
45007010602,"Anderson County (106.02)","South Carolina",26,4103,0.63
45007010601,"Anderson County (106.01)","South Carolina",0,4200,0
05019953901,"Clark County (9539.01)","Arkansas",0,2046,0
05103950101,"Ouachita County (9501.01)","Arkansas",59,2346,2.51
51177020316,"Spotsylvania County (203.16)","Virginia",0,5595,0
45073030801,"Oconee County (308.01)","South Carolina",0,3488,0
29043020402,"Christian County (204.02)","Missouri",0,4528,0
45077010806,"Pickens County (108.06)","South Carolina",0,2850,0
04025000209,"Yavapai County (2.09)","Arizona",34,6455,0.53
04025000614,"Yavapai County (6.14)","Arizona",0,1477,0
21085950101,"Grayson County (9501.01)","Kentucky",0,767,0
53053070403,"Pierce County (704.03)","Washington",130,4684,2.78
53053073001,"Pierce County (730.01)","Washington",2,6206,0.03
53053070309,"Pierce County (703.09)","Washington",212,7091,2.99
53053072406,"Pierce County (724.06)","Washington",54,7077,0.76
53053060600,"Pierce County (606)","Washington",320,6032,5.31
53053940004,"Pierce County (9400.04)","Washington",41,6440,0.64
53053073118,"Pierce County (731.18)","Washington",75,4625,1.62
45011970401,"Barnwell County (9704.01)","South Carolina",0,2241,0
55117010503,"Sheboygan County (105.03)","Wisconsin",0,3363,0
21199930404,"Pulaski County (9304.04)","Kentucky",0,3651,0
21199930801,"Pulaski County (9308.01)","Kentucky",0,3445,0
45077010404,"Pickens County (104.04)","South Carolina",0,2689,0
45083023806,"Spartanburg County (238.06)","South Carolina",0,2383,0
45083022805,"Spartanburg County (228.05)","South Carolina",0,2262,0
45083023103,"Spartanburg County (231.03)","South Carolina",0,2271,0
55111001004,"Sauk County (10.04)","Wisconsin",0,3443,0
21085950401,"Grayson County (9504.01)","Kentucky",0,2437,0
29209090605,"Stone County (906.05)","Missouri",67,2342,2.86
29209090604,"Stone County (906.04)","Missouri",4,2022,0.2
53053061002,"Pierce County (610.02)","Washington",0,4627,0
53053072313,"Pierce County (723.13)","Washington",87,4818,1.81
53053060500,"Pierce County (605)","Washington",59,4326,1.36
35045000613,"San Juan County (6.13)","New Mexico",0,4309,0
35057963202,"Torrance County (9632.02)","New Mexico",0,3271,0
16083001302,"Twin Falls County (13.02)","Idaho",0,2135,0
55109120401,"St. Croix County (1204.01)","Wisconsin",20,7496,0.27
55109120402,"St. Croix County (1204.02)","Wisconsin",0,4409,0
45021970403,"Cherokee County (9704.03)","South Carolina",0,3090,0
55111000903,"Sauk County (9.03)","Wisconsin",0,1466,0
13001950301,"Appling County (9503.01)","Georgia",0,3264,0
06077004906,"San Joaquin County (49.06)","California",0,3341,0
06077005312,"San Joaquin County (53.12)","California",7,3391,0.21
06077004107,"San Joaquin County (41.07)","California",13,3550,0.37
29209090606,"Stone County (906.06)","Missouri",0,3074,0
55061960401,"Kewaunee County (9604.01)","Wisconsin",30,5239,0.57
08069002805,"Larimer County (28.05)","Colorado",0,2487,0
29029950202,"Camden County (9502.02)","Missouri",0,2763,0
51025930100,"Brunswick County (9301)","Virginia",0,2933,0
37193960300,"Wilkes County (9603)","North Carolina",29,5797,0.5
55055101300,"Jefferson County (1013)","Wisconsin",0,6108,0
05053470401,"Grant County (4704.01)","Arkansas",0,3674,0
17097860812,"Lake County (8608.12)","Illinois",9,3610,0.25
42071013001,"Lancaster County (130.01)","Pennsylvania",0,4585,0
42071013704,"Lancaster County (137.04)","Pennsylvania",0,3672,0
42071010601,"Lancaster County (106.01)","Pennsylvania",0,4583,0
06077005503,"San Joaquin County (55.03)","California",6,2030,0.3
05137950203,"Stone County (9502.03)","Arkansas",0,2593,0
37161960501,"Rutherford County (9605.01)","North Carolina",0,2795,0
17133600104,"Monroe County (6001.04)","Illinois",0,5076,0
51059482604,"Fairfax County (4826.04)","Virginia",8,3886,0.21
45015020303,"Berkeley County (203.03)","South Carolina",0,1581,0
12015010505,"Charlotte County (105.05)","Florida",0,5087,0
46127020301,"Union County (203.01)","South Dakota",0,4982,0
27163071020,"Washington County (710.20)","Minnesota",0,4630,0
01073011002,"Jefferson County (110.02)","Alabama",0,1811,0
01073014001,"Jefferson County (140.01)","Alabama",38,3918,0.97
30003940400,"Big Horn County (9404)","Montana",0,1782,0
21113060504,"Jessamine County (605.04)","Kentucky",23,2983,0.77
01117030305,"Shelby County (303.05)","Alabama",18,3872,0.46
42071011903,"Lancaster County (119.03)","Pennsylvania",0,3992,0
21115960402,"Johnson County (9604.02)","Kentucky",0,2978,0
51035080501,"Carroll County (805.01)","Virginia",4,2820,0.14
18109510703,"Morgan County (5107.03)","Indiana",100,4160,2.4
53031950501,"Jefferson County (9505.01)","Washington",76,4940,1.54
29097011202,"Jasper County (112.02)","Missouri",0,3634,0
18029080203,"Dearborn County (802.03)","Indiana",0,5368,0
26027001802,"Cass County (18.02)","Michigan",0,4712,0
27163071025,"Washington County (710.25)","Minnesota",17,4627,0.37
12049970302,"Hardee County (9703.02)","Florida",0,2625,0
29123960201,"Madison County (9602.01)","Missouri",0,2685,0
33005971403,"Cheshire County (9714.03)","New Hampshire",12,4548,0.26
47019071302,"Carter County (713.02)","Tennessee",0,3246,0
12121970301,"Suwannee County (9703.01)","Florida",0,2307,0
53053071310,"Pierce County (713.10)","Washington",124,7323,1.69
08077001600,"Mesa County (16)","Colorado",28,4444,0.63
41047001402,"Marion County (14.02)","Oregon",0,5715,0
13039010500,"Camden County (105)","Georgia",0,2962,0
33003955802,"Carroll County (9558.02)","New Hampshire",0,1494,0
33003955102,"Carroll County (9551.02)","New Hampshire",0,2264,0
36079010902,"Putnam County (109.02)","New York",1,3811,0.03
53021020504,"Franklin County (205.04)","Washington",0,6683,0
53005011802,"Benton County (118.02)","Washington",0,3190,0
37057061904,"Davidson County (619.04)","North Carolina",0,2497,0
37057061807,"Davidson County (618.07)","North Carolina",0,2770,0
41067032412,"Washington County (324.12)","Oregon",17,4201,0.4
41067031820,"Washington County (318.20)","Oregon",139,2966,4.69
41067032112,"Washington County (321.12)","Oregon",87,7094,1.23
41067031913,"Washington County (319.13)","Oregon",87,2550,3.41
47009011607,"Blount County (116.07)","Tennessee",0,4624,0
28153950401,"Wayne County (9504.01)","Mississippi",0,2897,0
51109950301,"Louisa County (9503.01)","Virginia",13,4315,0.3
48347951002,"Nacogdoches County (9510.02)","Texas",69,3692,1.87
48427950403,"Starr County (9504.03)","Texas",0,1666,0
06013337202,"Contra Costa County (3372.02)","California",0,5069,0
53035090102,"Kitsap County (901.02)","Washington",43,6400,0.67
34005702208,"Burlington County (7022.08)","New Jersey",89,7570,1.18
01101000900,"Montgomery County (9)","Alabama",8,1573,0.51
53061051922,"Snohomish County (519.22)","Washington",109,6343,1.72
01101005607,"Montgomery County (56.07)","Alabama",0,6234,0
01101005504,"Montgomery County (55.04)","Alabama",0,2038,0
21067004106,"Fayette County (41.06)","Kentucky",46,4809,0.96
53005010818,"Benton County (108.18)","Washington",54,3617,1.49
53005010815,"Benton County (108.15)","Washington",56,10246,0.55
37007920501,"Anson County (9205.01)","North Carolina",0,1097,0
29063080102,"DeKalb County (801.02)","Missouri",0,4681,0
18039001401,"Elkhart County (14.01)","Indiana",0,5305,0
41019050003,"Douglas County (500.03)","Oregon",0,3416,0
32019960902,"Lyon County (9609.02)","Nevada",21,3481,0.6
06023010504,"Humboldt County (105.04)","California",75,3613,2.08
37017950401,"Bladen County (9504.01)","North Carolina",0,3259,0
06013340003,"Contra Costa County (3400.03)","California",0,3318,0
06013303106,"Contra Costa County (3031.06)","California",447,9221,4.85
06013345205,"Contra Costa County (3452.05)","California",100,5741,1.74
06013303209,"Contra Costa County (3032.09)","California",49,5541,0.88
48505950305,"Zapata County (9503.05)","Texas",0,2229,0
48505950306,"Zapata County (9503.06)","Texas",0,2346,0
48479001826,"Webb County (18.26)","Texas",0,5154,0
48479001820,"Webb County (18.20)","Texas",8,3432,0.23
39057240304,"Greene County (2403.04)","Ohio",0,4646,0
21067003912,"Fayette County (39.12)","Kentucky",49,4660,1.05
18013974901,"Brown County (9749.01)","Indiana",0,1825,0
45051020202,"Horry County (202.02)","South Carolina",0,3918,0
36011040201,"Cayuga County (402.01)","New York",0,2542,0
05033020208,"Crawford County (202.08)","Arkansas",0,3970,0
05007021003,"Benton County (210.03)","Arkansas",5,2713,0.18
41019150001,"Douglas County (1500.01)","Oregon",0,4917,0
41053020306,"Polk County (203.06)","Oregon",0,2187,0
28063950101,"Jefferson County (9501.01)","Mississippi",0,1683,0
27123040605,"Ramsey County (406.05)","Minnesota",0,3702,0
55067960101,"Langlade County (9601.01)","Wisconsin",0,1123,0
12127091030,"Volusia County (910.30)","Florida",0,2376,0
12127090905,"Volusia County (909.05)","Florida",14,7348,0.19
12127091032,"Volusia County (910.32)","Florida",0,3450,0
29219820105,"Warren County (8201.05)","Missouri",0,3761,0
29101960701,"Johnson County (9607.01)","Missouri",10,2126,0.47
21191930102,"Pendleton County (9301.02)","Kentucky",0,3647,0
34005703102,"Burlington County (7031.02)","New Jersey",6,2820,0.21
34005703804,"Burlington County (7038.04)","New Jersey",0,7301,0
34005702300,"Burlington County (7023)","New Jersey",4,1312,0.3
34005702804,"Burlington County (7028.04)","New Jersey",12,2734,0.44
34005701104,"Burlington County (7011.04)","New Jersey",32,4707,0.68
05007021315,"Benton County (213.15)","Arkansas",0,6759,0
05051011902,"Garland County (119.02)","Arkansas",0,2551,0
05051011701,"Garland County (117.01)","Arkansas",0,3553,0
05051010502,"Garland County (105.02)","Arkansas",0,2207,0
13293010402,"Upson County (104.02)","Georgia",0,4879,0
37093970109,"Hoke County (9701.09)","North Carolina",70,3788,1.85
53067012422,"Thurston County (124.22)","Washington",52,6989,0.74
53067012225,"Thurston County (122.25)","Washington",94,5492,1.71
53067011628,"Thurston County (116.28)","Washington",163,5793,2.81
21029020501,"Bullitt County (205.01)","Kentucky",0,3309,0
24045010704,"Wicomico County (107.04)","Maryland",0,4730,0
48473680501,"Waller County (6805.01)","Texas",0,5872,0
24003740107,"Anne Arundel County (7401.07)","Maryland",24,4241,0.57
24003730508,"Anne Arundel County (7305.08)","Maryland",0,2590,0
24003731106,"Anne Arundel County (7311.06)","Maryland",70,4397,1.59
24003731312,"Anne Arundel County (7313.12)","Maryland",8,4816,0.17
24003706304,"Anne Arundel County (7063.04)","Maryland",0,2298,0
24021751203,"Frederick County (7512.03)","Maryland",0,2237,0
24021752802,"Frederick County (7528.02)","Maryland",3,4042,0.07
24021751702,"Frederick County (7517.02)","Maryland",0,3846,0
05091021001,"Miller County (210.01)","Arkansas",0,3511,0
54049021201,"Marion County (212.01)","West Virginia",0,3889,0
54061010104,"Monongalia County (101.04)","West Virginia",0,2928,0
48291700301,"Liberty County (7003.01)","Texas",0,5372,0
38101010602,"Ward County (106.02)","North Dakota",26,5985,0.43
04013105602,"Maricopa County (1056.02)","Arizona",93,6018,1.55
04013110100,"Maricopa County (1101)","Arizona",22,6698,0.33
04013092500,"Maricopa County (925)","Arizona",21,4703,0.45
04013104212,"Maricopa County (1042.12)","Arizona",0,6300,0
04013112301,"Maricopa County (1123.01)","Arizona",0,5793,0
04013421102,"Maricopa County (4211.02)","Arizona",17,6778,0.25
04013116718,"Maricopa County (1167.18)","Arizona",12,2574,0.47
04013109200,"Maricopa County (1092)","Arizona",11,4681,0.23
04013422507,"Maricopa County (4225.07)","Arizona",259,4056,6.39
28141950302,"Tishomingo County (9503.02)","Mississippi",0,3219,0
39103408303,"Medina County (4083.03)","Ohio",0,3694,0
06071005300,"San Bernardino County (53)","California",0,5246,0
06071004604,"San Bernardino County (46.04)","California",0,5004,0
06071000103,"San Bernardino County (1.03)","California",48,3983,1.21
06071003405,"San Bernardino County (34.05)","California",0,5464,0
06071003000,"San Bernardino County (30)","California",0,3126,0
06071004503,"San Bernardino County (45.03)","California",0,4692,0
06071000818,"San Bernardino County (8.18)","California",13,6087,0.21
06071003301,"San Bernardino County (33.01)","California",0,5112,0
47021070103,"Cheatham County (701.03)","Tennessee",0,3794,0
47021070202,"Cheatham County (702.02)","Tennessee",0,6079,0
24003751500,"Anne Arundel County (7515)","Maryland",0,8572,0
42043021903,"Dauphin County (219.03)","Pennsylvania",0,3436,0
06037119341,"Los Angeles County (1193.41)","California",0,2625,0
13029920301,"Bryan County (9203.01)","Georgia",0,1559,0
37087920502,"Haywood County (9205.02)","North Carolina",0,4944,0
01103005306,"Morgan County (53.06)","Alabama",0,3717,0
21121930502,"Knox County (9305.02)","Kentucky",0,3929,0
04013940700,"Maricopa County (9407)","Arizona",0,0,0
04013071503,"Maricopa County (715.03)","Arizona",21,4382,0.48
04015951900,"Mohave County (9519)","Arizona",15,4650,0.32
04017960100,"Navajo County (9601)","Arizona",16,1826,0.88
04019002906,"Pima County (29.06)","Arizona",33,2366,1.39
04019004717,"Pima County (47.17)","Arizona",16,2328,0.69
04019004328,"Pima County (43.28)","Arizona",0,3662,0
06071000118,"San Bernardino County (1.18)","California",86,4731,1.82
06071000115,"San Bernardino County (1.15)","California",110,8358,1.32
08007974300,"Archuleta County (9743)","Colorado",19,4173,0.46
08083969400,"Montezuma County (9694)","Colorado",0,4133,0
35045000503,"San Juan County (5.03)","New Mexico",0,3474,0
36065025900,"Oneida County (259)","New York",0,1417,0
42129808500,"Westmoreland County (8085)","Pennsylvania",0,1534,0
42101036600,"Philadelphia County (366)","Pennsylvania",0,2372,0
42101005600,"Philadelphia County (56)","Pennsylvania",0,1010,0
42101035100,"Philadelphia County (351)","Pennsylvania",0,3698,0
37057060203,"Davidson County (602.03)","North Carolina",33,6023,0.55
42079213800,"Luzerne County (2138)","Pennsylvania",0,1481,0
21151010902,"Madison County (109.02)","Kentucky",14,4235,0.33
29183312209,"St. Charles County (3122.09)","Missouri",0,5590,0
51179010308,"Stafford County (103.08)","Virginia",0,3096,0
13083040102,"Dade County (401.02)","Georgia",0,3221,0
55131450105,"Washington County (4501.05)","Wisconsin",0,3070,0
04019004061,"Pima County (40.61)","Arizona",0,5128,0
04019004721,"Pima County (47.21)","Arizona",0,4170,0
04019004053,"Pima County (40.53)","Arizona",18,3166,0.57
04019004623,"Pima County (46.23)","Arizona",70,6801,1.03
04019004050,"Pima County (40.50)","Arizona",60,1794,3.34
04019004621,"Pima County (46.21)","Arizona",0,2991,0
35035940000,"Otero County (9400)","New Mexico",0,3590,0
35043010602,"Sandoval County (106.02)","New Mexico",34,3890,0.87
35055940000,"Taos County (9400)","New Mexico",0,1929,0
36067012400,"Onondaga County (124)","New York",0,4547,0
36067011900,"Onondaga County (119)","New York",0,3950,0
36067005400,"Onondaga County (54)","New York",0,2555,0
36067006102,"Onondaga County (61.02)","New York",0,2022,0
36067011500,"Onondaga County (115)","New York",103,6634,1.55
05131010303,"Sebastian County (103.03)","Arkansas",0,2637,0
36015010702,"Chemung County (107.02)","New York",20,4237,0.47
16055000303,"Kootenai County (3.03)","Idaho",0,6096,0
16055000102,"Kootenai County (1.02)","Idaho",47,4730,0.99
05145070502,"White County (705.02)","Arkansas",0,2883,0
55131450103,"Washington County (4501.03)","Wisconsin",0,5661,0
17089852906,"Kane County (8529.06)","Illinois",30,5228,0.57
17089852907,"Kane County (8529.07)","Illinois",0,4738,0
10003012300,"New Castle County (123)","Delaware",0,2865,0
13021012101,"Bibb County (121.01)","Georgia",1,2582,0.04
34021003905,"Mercer County (39.05)","New Jersey",30,4645,0.65
13223120110,"Paulding County (1201.10)","Georgia",44,8443,0.52
13223120106,"Paulding County (1201.06)","Georgia",6,2185,0.27
18089043104,"Lake County (431.04)","Indiana",16,7082,0.23
04021001000,"Pinal County (10)","Arizona",0,5658,0
04025001801,"Yavapai County (18.01)","Arizona",0,3226,0
06025010500,"Imperial County (105)","California",0,7478,0
06025011801,"Imperial County (118.01)","California",0,3665,0
06071007604,"San Bernardino County (76.04)","California",97,4105,2.36
04015950706,"Mohave County (9507.06)","Arizona",44,3804,1.16
36067015203,"Onondaga County (152.03)","New York",0,2915,0
36067013500,"Onondaga County (135)","New York",0,5104,0
36067001702,"Onondaga County (17.02)","New York",0,2680,0
36067003200,"Onondaga County (32)","New York",19,3315,0.57
34005700306,"Burlington County (7003.06)","New Jersey",0,2746,0
34005700303,"Burlington County (7003.03)","New Jersey",0,4463,0
34005700401,"Burlington County (7004.01)","New Jersey",0,2052,0
34005702810,"Burlington County (7028.10)","New Jersey",0,1655,0
34005701402,"Burlington County (7014.02)","New Jersey",0,2388,0
34005702207,"Burlington County (7022.07)","New Jersey",122,3167,3.85
05143010405,"Washington County (104.05)","Arkansas",0,5204,0
05143011105,"Washington County (111.05)","Arkansas",0,4733,0
05143010601,"Washington County (106.01)","Arkansas",1,3103,0.03
39137030301,"Putnam County (303.01)","Ohio",22,3666,0.6
08014031202,"Broomfield County (312.02)","Colorado",21,2828,0.74
08014031402,"Broomfield County (314.02)","Colorado",35,2844,1.23
17163504358,"St. Clair County (5043.58)","Illinois",10,3677,0.27
17163504501,"St. Clair County (5045.01)","Illinois",0,2233,0
12035060215,"Flagler County (602.15)","Florida",0,5784,0
05031000701,"Craighead County (7.01)","Arkansas",0,4025,0
37147000902,"Pitt County (9.02)","North Carolina",12,3052,0.39
29051010401,"Cole County (104.01)","Missouri",0,3646,0
29167960202,"Polk County (9602.02)","Missouri",0,4769,0
51001980200,"Accomack County (9802)","Virginia",0,0,0
42029304600,"Chester County (3046)","Pennsylvania",0,3768,0
42029305101,"Chester County (3051.01)","Pennsylvania",0,4888,0
01133965502,"Winston County (9655.02)","Alabama",0,3152,0
35015000800,"Eddy County (8)","New Mexico",0,2321,0
36001013507,"Albany County (135.07)","New York",0,2402,0
36091061404,"Saratoga County (614.04)","New York",11,3164,0.35
36111950900,"Ulster County (9509)","New York",2,1332,0.15
24005408304,"Baltimore County (4083.04)","Maryland",0,4554,0
24005420701,"Baltimore County (4207.01)","Maryland",0,2690,0
24027602303,"Howard County (6023.03)","Maryland",30,4600,0.65
49053270901,"Washington County (2709.01)","Utah",114,4832,2.36
17201980000,"Winnebago County (9800)","Illinois",0,5,0
51179010107,"Stafford County (101.07)","Virginia",35,4199,0.83
02170001001,"Matanuska-Susitna Borough (10.01)","Alaska",9,4896,0.18
26163526400,"Wayne County (5264)","Michigan",0,1807,0
26163530100,"Wayne County (5301)","Michigan",0,3041,0
26163587000,"Wayne County (5870)","Michigan",7,3910,0.18
37183052809,"Wake County (528.09)","North Carolina",0,2443,0
37183053006,"Wake County (530.06)","North Carolina",7,3073,0.23
37183054016,"Wake County (540.16)","North Carolina",0,6531,0
17043841003,"DuPage County (8410.03)","Illinois",7,3274,0.21
24047950600,"Worcester County (9506)","Maryland",0,3161,0
17043840910,"DuPage County (8409.10)","Illinois",56,4243,1.32
17043841605,"DuPage County (8416.05)","Illinois",12,3104,0.39
17043846412,"DuPage County (8464.12)","Illinois",0,5209,0
17043846521,"DuPage County (8465.21)","Illinois",14,4971,0.28
17043841320,"DuPage County (8413.20)","Illinois",0,2673,0
48215024206,"Hidalgo County (242.06)","Texas",0,3945,0
48215022109,"Hidalgo County (221.09)","Texas",1,3355,0.03
48215024119,"Hidalgo County (241.19)","Texas",0,5564,0
